TailNumber,Origin_Airport_Name,Origin,Dest_Airport_Name,Destination,Departure,Arrival,Duration,Diverted,FWServiceName,ManufactureName,Model,State,NoFlightRecords
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/21/2020 1:33:00 AM,3/21/2020 2:06:00 AM,33,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/20/2020 2:43:00 AM,3/20/2020 3:11:00 AM,28,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/20/2020 12:26:00 AM,3/20/2020 12:55:00 AM,29,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/19/2020 6:31:00 PM,3/19/2020 7:04:00 PM,33,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/19/2020 2:25:00 PM,3/19/2020 2:55:00 PM,30,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/18/2020 8:26:00 PM,3/18/2020 9:01:00 PM,35,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/18/2020 4:59:00 PM,3/18/2020 5:32:00 PM,33,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Van Nuys ,VNY,Redding Muni ,RDD,3/16/2020 3:43:00 AM,3/16/2020 5:10:00 AM,87,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Sacramento Mather ,MHR,Van Nuys ,VNY,3/16/2020 12:22:00 AM,3/16/2020 1:40:00 AM,78,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Sacramento Mather ,MHR,3/15/2020 10:04:00 PM,3/15/2020 10:40:00 PM,36,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/9/2020 3:47:00 PM,3/9/2020 4:19:00 PM,32,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Red Bluff Muni ,RBL,Mc Clellan Airfield ,MCC,3/9/2020 1:08:00 PM,3/9/2020 1:33:00 PM,25,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Red Bluff Muni ,RBL,3/9/2020 12:02:00 PM,3/9/2020 12:10:00 PM,8,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/8/2020 6:43:00 PM,3/8/2020 7:12:00 PM,29,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/8/2020 2:40:00 PM,3/8/2020 3:11:00 PM,31,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/7/2020 7:17:00 PM,3/7/2020 7:49:00 PM,32,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/7/2020 4:49:00 PM,3/7/2020 5:23:00 PM,34,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Susanville Muni ,SVE,3/4/2020 4:16:00 PM,3/4/2020 4:53:00 PM,37,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Susanville Muni ,SVE,3/3/2020 9:39:00 PM,3/3/2020 10:21:00 PM,42,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/3/2020 4:16:00 PM,3/3/2020 4:48:00 PM,32,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,3/3/2020 12:32:00 PM,3/3/2020 1:02:00 PM,30,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Susanville Muni ,SVE,3/3/2020 10:30:00 AM,3/3/2020 10:59:00 AM,29,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Red Bluff Muni ,RBL,Redding Muni ,RDD,3/1/2020 12:29:00 PM,3/1/2020 12:36:00 PM,7,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Red Bluff Muni ,RBL,3/1/2020 10:18:00 AM,3/1/2020 10:28:00 AM,10,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,3/1/2020 1:57:00 AM,3/1/2020 2:30:00 AM,33,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Siskiyou County ,SIY,Mc Clellan Airfield ,MCC,2/29/2020 11:09:00 PM,2/29/2020 11:58:00 PM,49,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Siskiyou County ,SIY,2/29/2020 9:11:00 PM,2/29/2020 9:34:00 PM,23,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Metropolitan Oakland Intl ,OAK,Redding Muni ,RDD,2/29/2020 3:22:00 AM,2/29/2020 4:04:00 AM,42,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Metropolitan Oakland Intl ,OAK,2/28/2020 11:41:00 PM,2/29/2020 12:30:00 AM,49,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Redding Muni ,RDD,2/25/2020 12:43:00 PM,2/25/2020 2:09:00 PM,86,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,2/25/2020 1:17:00 AM,2/25/2020 1:52:00 AM,35,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,2/24/2020 10:18:00 PM,2/24/2020 10:49:00 PM,31,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Metropolitan Oakland Intl ,OAK,Redding Muni ,RDD,2/24/2020 1:03:00 AM,2/24/2020 1:50:00 AM,47,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Metropolitan Oakland Intl ,OAK,2/23/2020 11:15:00 PM,2/23/2020 11:58:00 PM,43,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Metropolitan Oakland Intl ,OAK,Redding Muni ,RDD,2/23/2020 10:10:00 PM,2/23/2020 10:53:00 PM,43,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Metropolitan Oakland Intl ,OAK,2/23/2020 7:12:00 PM,2/23/2020 7:52:00 PM,40,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Metropolitan Oakland Intl ,OAK,Redding Muni ,RDD,2/23/2020 9:53:00 AM,2/23/2020 10:40:00 AM,47,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Metropolitan Oakland Intl ,OAK,2/23/2020 6:39:00 AM,2/23/2020 7:26:00 AM,47,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,2/22/2020 5:17:00 PM,2/22/2020 5:50:00 PM,33,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Mc Clellan Airfield ,MCC,Redding Muni ,RDD,2/21/2020 11:10:00 PM,2/21/2020 11:41:00 PM,31,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Mc Clellan Airfield ,MCC,2/21/2020 8:15:00 PM,2/21/2020 8:53:00 PM,38,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Redding Muni ,RDD,Redding Muni ,RDD,2/20/2020 12:30:00 PM,2/20/2020 1:17:00 PM,47,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Prescott Rgnl - Ernest a Love Fld ,PRC,Redding Muni ,RDD,2/15/2020 12:58:00 PM,2/15/2020 3:25:00 PM,147,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Enid Woodring Rgnl ,WDG,Prescott Rgnl - Ernest a Love Fld ,PRC,2/14/2020 5:55:00 PM,2/14/2020 9:02:00 PM,187,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Nashville Intl ,BNA,Enid Woodring Rgnl ,WDG,2/14/2020 2:35:00 PM,2/14/2020 4:50:00 PM,135,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Nashville Intl ,BNA,Nashville Intl ,BNA,2/14/2020 11:45:00 AM,2/14/2020 12:00:00 PM,15,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N246PH,Nashville Intl ,BNA,Nashville Intl ,BNA,1/25/2020 1:59:00 PM,1/25/2020 2:15:00 PM,16,False,PHI HEALTH LLC,BEECH,B200,Louisiana,False
N32HH,Manhattan Rgnl ,MHK,Wheeler Downtown ,MKC,3/20/2020 10:25:00 PM,3/20/2020 10:45:00 PM,20,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Manhattan Rgnl ,MHK,3/20/2020 8:03:00 PM,3/20/2020 8:28:00 PM,25,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Coffeyville Muni ,CFV,3/6/2020 4:58:00 PM,3/6/2020 5:20:00 PM,22,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Joplin Rgnl ,JLN,Wheeler Downtown ,MKC,3/5/2020 3:10:00 PM,3/5/2020 3:39:00 PM,29,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Joplin Rgnl ,JLN,3/5/2020 12:58:00 PM,3/5/2020 1:23:00 PM,25,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wheeler Downtown ,MKC,3/5/2020 11:10:00 AM,3/5/2020 11:45:00 AM,35,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Butler Memorial ,BUM,3/5/2020 11:10:00 AM,3/5/2020 11:10:00 AM,0,True,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Springfield ,SGF,Wheeler Downtown ,MKC,3/4/2020 7:17:00 PM,3/4/2020 7:45:00 PM,28,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Centennial ,APA,Springfield ,SGF,3/4/2020 4:16:00 PM,3/4/2020 5:38:00 PM,82,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Centennial ,APA,3/4/2020 12:15:00 PM,3/4/2020 1:43:00 PM,88,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Great Bend Muni ,GBD,Wheeler Downtown ,MKC,3/3/2020 3:40:00 PM,3/3/2020 4:17:00 PM,37,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Great Bend Muni ,GBD,3/3/2020 1:31:00 PM,3/3/2020 2:16:00 PM,45,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,3/2/2020 9:45:00 PM,3/2/2020 10:14:00 PM,29,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,3/2/2020 5:48:00 PM,3/2/2020 6:23:00 PM,35,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Manhattan Rgnl ,MHK,Wheeler Downtown ,MKC,2/29/2020 3:19:00 PM,2/29/2020 3:41:00 PM,22,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Manhattan Rgnl ,MHK,2/29/2020 1:22:00 PM,2/29/2020 1:43:00 PM,21,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Hutchinson Rgnl ,HUT,Wheeler Downtown ,MKC,2/27/2020 3:13:00 PM,2/27/2020 3:42:00 PM,29,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Hutchinson Rgnl ,HUT,2/27/2020 1:12:00 PM,2/27/2020 1:46:00 PM,34,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Joplin Rgnl ,JLN,Wheeler Downtown ,MKC,2/26/2020 9:51:00 PM,2/26/2020 10:16:00 PM,25,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Joplin Rgnl ,JLN,2/26/2020 7:43:00 PM,2/26/2020 8:05:00 PM,22,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,2/26/2020 2:45:00 PM,2/26/2020 3:15:00 PM,30,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,2/26/2020 12:04:00 PM,2/26/2020 12:37:00 PM,33,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Joplin Rgnl ,JLN,Wheeler Downtown ,MKC,2/24/2020 7:23:00 PM,2/24/2020 7:51:00 PM,28,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Fort Worth Meacham Intl ,FTW,Joplin Rgnl ,JLN,2/24/2020 4:43:00 PM,2/24/2020 5:32:00 PM,49,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Fort Worth Meacham Intl ,FTW,2/24/2020 1:02:00 PM,2/24/2020 2:15:00 PM,73,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Manhattan Rgnl ,MHK,Wheeler Downtown ,MKC,2/19/2020 8:57:00 PM,2/19/2020 9:17:00 PM,20,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Manhattan Rgnl ,MHK,2/19/2020 6:50:00 PM,2/19/2020 7:19:00 PM,29,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Springdale Muni ,ASG,Wheeler Downtown ,MKC,2/17/2020 8:28:00 PM,2/17/2020 9:01:00 PM,33,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Springdale Muni ,ASG,2/17/2020 6:34:00 PM,2/17/2020 7:09:00 PM,35,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Garden City Rgnl ,GCK,Wheeler Downtown ,MKC,2/17/2020 3:55:00 PM,2/17/2020 4:38:00 PM,43,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Garden City Rgnl ,GCK,2/17/2020 1:23:00 PM,2/17/2020 2:19:00 PM,56,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Memphis Intl ,MEM,Wheeler Downtown ,MKC,2/16/2020 2:49:00 PM,2/16/2020 3:51:00 PM,62,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Memphis Intl ,MEM,2/16/2020 11:35:00 AM,2/16/2020 12:30:00 PM,55,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,2/11/2020 10:03:00 PM,2/11/2020 10:23:00 PM,20,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,2/11/2020 7:39:00 PM,2/11/2020 7:58:00 PM,19,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Independence Muni ,IDP,Wheeler Downtown ,MKC,2/8/2020 8:10:00 PM,2/8/2020 8:35:00 PM,25,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Independence Muni ,IDP,2/8/2020 5:25:00 PM,2/8/2020 5:49:00 PM,24,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,2/3/2020 10:07:00 PM,2/3/2020 10:28:00 PM,21,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,2/3/2020 8:05:00 PM,2/3/2020 8:29:00 PM,24,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,2/3/2020 6:40:00 PM,2/3/2020 7:04:00 PM,24,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,2/3/2020 4:02:00 PM,2/3/2020 4:27:00 PM,25,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Manhattan Rgnl ,MHK,Wheeler Downtown ,MKC,2/2/2020 4:28:00 PM,2/2/2020 4:49:00 PM,21,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Manhattan Rgnl ,MHK,2/2/2020 2:31:00 PM,2/2/2020 2:52:00 PM,21,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Joplin Rgnl ,JLN,Wheeler Downtown ,MKC,1/30/2020 4:32:00 PM,1/30/2020 4:57:00 PM,25,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Joplin Rgnl ,JLN,1/30/2020 2:09:00 PM,1/30/2020 2:33:00 PM,24,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wheeler Downtown ,MKC,1/29/2020 12:58:00 PM,1/29/2020 1:17:00 PM,19,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wheeler Downtown ,MKC,1/29/2020 10:56:00 AM,1/29/2020 11:12:00 AM,16,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,1/29/2020 10:56:00 AM,1/29/2020 10:56:00 AM,0,True,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,1/26/2020 2:13:00 PM,1/26/2020 2:44:00 PM,31,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,1/26/2020 11:15:00 AM,1/26/2020 11:48:00 AM,33,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,1/19/2020 3:02:00 PM,1/19/2020 3:28:00 PM,26,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,1/19/2020 12:48:00 PM,1/19/2020 1:19:00 PM,31,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Independence Muni ,IDP,Wheeler Downtown ,MKC,1/16/2020 7:05:00 PM,1/16/2020 7:28:00 PM,23,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Independence Muni ,IDP,1/16/2020 4:54:00 PM,1/16/2020 5:21:00 PM,27,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Springdale Muni ,ASG,Wheeler Downtown ,MKC,1/16/2020 2:29:00 PM,1/16/2020 3:01:00 PM,32,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Springdale Muni ,ASG,1/16/2020 11:58:00 AM,1/16/2020 12:31:00 PM,33,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,1/13/2020 10:40:00 PM,1/13/2020 11:08:00 PM,28,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,1/13/2020 7:05:00 PM,1/13/2020 7:41:00 PM,36,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Dodge City Rgnl ,DDC,Wheeler Downtown ,MKC,1/13/2020 3:56:00 PM,1/13/2020 4:36:00 PM,40,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Dodge City Rgnl ,DDC,1/13/2020 1:08:00 PM,1/13/2020 1:59:00 PM,51,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Hays Rgnl ,HYS,Wheeler Downtown ,MKC,1/12/2020 4:19:00 PM,1/12/2020 4:55:00 PM,36,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Hays Rgnl ,HYS,1/12/2020 2:04:00 PM,1/12/2020 2:52:00 PM,48,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Manhattan Rgnl ,MHK,Wheeler Downtown ,MKC,1/9/2020 5:59:00 PM,1/9/2020 6:23:00 PM,24,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Manhattan Rgnl ,MHK,1/9/2020 3:57:00 PM,1/9/2020 4:18:00 PM,21,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,1/8/2020 9:06:00 PM,1/8/2020 9:36:00 PM,30,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,1/8/2020 6:44:00 PM,1/8/2020 7:17:00 PM,33,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,1/5/2020 5:32:00 PM,1/5/2020 5:59:00 PM,27,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,1/5/2020 3:14:00 PM,1/5/2020 3:50:00 PM,36,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,1/4/2020 3:04:00 PM,1/4/2020 3:26:00 PM,22,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,1/4/2020 1:15:00 PM,1/4/2020 1:33:00 PM,18,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,1/2/2020 9:53:00 PM,1/2/2020 10:15:00 PM,22,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,1/2/2020 7:59:00 PM,1/2/2020 8:23:00 PM,24,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Independence Muni ,IDP,Wheeler Downtown ,MKC,12/25/2019 7:04:00 PM,12/25/2019 7:31:00 PM,27,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Independence Muni ,IDP,12/25/2019 4:57:00 PM,12/25/2019 5:25:00 PM,28,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N32HH,Wheeler Downtown ,MKC,Wheeler Downtown ,MKC,12/25/2019 11:29:00 AM,12/25/2019 11:57:00 AM,28,False,PHI HEALTH LLC,LEARJET INC,31A,Louisiana,False
N911CM,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,3/20/2020 10:11:00 PM,3/20/2020 10:37:00 PM,26,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,3/20/2020 8:29:00 PM,3/20/2020 8:55:00 PM,26,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Joplin Rgnl ,JLN,Wheeler Downtown ,MKC,3/20/2020 12:19:00 PM,3/20/2020 12:51:00 PM,32,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Joplin Rgnl ,JLN,3/20/2020 9:10:00 AM,3/20/2020 9:48:00 AM,38,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Springfield ,SGF,Wheeler Downtown ,MKC,3/20/2020 1:35:00 AM,3/20/2020 2:13:00 AM,38,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Springfield ,SGF,3/19/2020 11:25:00 PM,3/20/2020 12:00:00 AM,35,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Manhattan Rgnl ,MHK,Wheeler Downtown ,MKC,3/19/2020 10:24:00 PM,3/19/2020 10:48:00 PM,24,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Manhattan Rgnl ,MHK,3/19/2020 8:24:00 PM,3/19/2020 8:55:00 PM,31,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wichita Eisenhower ,ICT,Wheeler Downtown ,MKC,3/15/2020 3:10:00 AM,3/15/2020 3:46:00 AM,36,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Wichita Eisenhower ,ICT,3/15/2020 12:51:00 AM,3/15/2020 1:41:00 AM,50,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Joplin Rgnl ,JLN,Wheeler Downtown ,MKC,3/13/2020 11:25:00 AM,3/13/2020 11:56:00 AM,31,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Joplin Rgnl ,JLN,3/13/2020 8:54:00 AM,3/13/2020 9:28:00 AM,34,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Atkinson Muni ,PTS,Wheeler Downtown ,MKC,3/13/2020 7:28:00 AM,3/13/2020 7:54:00 AM,26,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
N911CM,Wheeler Downtown ,MKC,Atkinson Muni ,PTS,3/13/2020 5:06:00 AM,3/13/2020 5:33:00 AM,27,False,PHI HEALTH LLC,RAYTHEON AIRCRAFT COMPANY,B200,Louisiana,False
